Source;Target;Label;Weight;Type
539;2068;9;0.111111111;undirected
539;1859;12;0.083333333;undirected
539;1195;12;0.083333333;undirected
539;1279;4;0.25;undirected
540;3478;10;0.1;undirected
540;3479;9;0.111111111;undirected
540;3480;7;0.142857143;undirected
540;3481;10;0.1;undirected
540;3482;12;0.083333333;undirected
540;2179;3;0.333333333;undirected
541;3483;11;0.090909091;undirected
541;3484;7;0.142857143;undirected
541;3485;10;0.1;undirected
541;1076;9;0.111111111;undirected
541;3486;9;0.111111111;undirected
541;3487;3;0.333333333;undirected
542;3488;9;0.111111111;undirected
542;1998;7;0.142857143;undirected
542;3489;7;0.142857143;undirected
542;3490;5;0.2;undirected
542;2120;10;0.1;undirected
542;1566;9;0.111111111;undirected
543;3491;8;0.125;undirected
543;1961;8;0.125;undirected
543;1965;12;0.083333333;undirected
543;2177;5;0.2;undirected
543;3492;6;0.166666667;undirected
543;2035;7;0.142857143;undirected
544;1404;6;0.166666667;undirected
544;1951;6;0.166666667;undirected
544;3493;4;0.25;undirected
544;1659;9;0.111111111;undirected
544;1407;9;0.111111111;undirected
544;2099;10;0.1;undirected
545;1463;12;0.083333333;undirected
545;1410;7;0.142857143;undirected
545;1624;7;0.142857143;undirected
545;1224;5;0.2;undirected
545;1057;4;0.25;undirected
545;1454;7;0.142857143;undirected
546;3494;8;0.125;undirected
546;2142;7;0.142857143;undirected
546;1298;7;0.142857143;undirected
546;1870;6;0.166666667;undirected
546;1598;4;0.25;undirected
546;2062;4;0.25;undirected
547;1377;5;0.2;undirected
547;1090;12;0.083333333;undirected
547;1233;6;0.166666667;undirected
547;1482;2;0.5;undirected
547;1357;11;0.090909091;undirected
547;1380;7;0.142857143;undirected
548;1705;8;0.125;undirected
548;1421;8;0.125;undirected
548;1441;11;0.090909091;undirected
548;1454;7;0.142857143;undirected
548;1327;7;0.142857143;undirected
548;2026;5;0.2;undirected
549;3495;4;0.25;undirected
549;1206;6;0.166666667;undirected
549;3496;6;0.166666667;undirected
549;3497;9;0.111111111;undirected
549;3498;9;0.111111111;undirected
549;3499;12;0.083333333;undirected
550;3500;7;0.142857143;undirected
550;3501;8;0.125;undirected
550;1146;9;0.111111111;undirected
550;1451;11;0.090909091;undirected
550;3502;7;0.142857143;undirected
550;3503;4;0.25;undirected
551;1203;4;0.25;undirected
551;3504;9;0.111111111;undirected
551;2071;11;0.090909091;undirected
551;2013;5;0.2;undirected
551;2094;2;0.5;undirected
551;1703;6;0.166666667;undirected
552;1887;7;0.142857143;undirected
552;1804;5;0.2;undirected
552;3505;11;0.090909091;undirected
552;1790;7;0.142857143;undirected
552;1361;7;0.142857143;undirected
552;3506;11;0.090909091;undirected
553;3507;11;0.090909091;undirected
553;3508;10;0.1;undirected
553;3509;12;0.083333333;undirected
553;2197;7;0.142857143;undirected
553;3510;6;0.166666667;undirected
553;1671;8;0.125;undirected
554;3511;5;0.2;undirected
554;3512;9;0.111111111;undirected
554;2053;5;0.2;undirected
554;1352;5;0.2;undirected
554;3513;6;0.166666667;undirected
554;3514;1;1;undirected
555;1389;8;0.125;undirected
555;1399;8;0.125;undirected
555;1390;8;0.125;undirected
555;1492;6;0.166666667;undirected
555;1259;3;0.333333333;undirected
555;1108;7;0.142857143;undirected
557;3515;6;0.166666667;undirected
557;3516;9;0.111111111;undirected
557;3517;3;0.333333333;undirected
557;1942;6;0.166666667;undirected
557;1789;4;0.25;undirected
557;3518;5;0.2;undirected
559;1408;6;0.166666667;undirected
559;1798;8;0.125;undirected
559;1158;7;0.142857143;undirected
559;1346;7;0.142857143;undirected
559;1661;10;0.1;undirected
559;1635;11;0.090909091;undirected
561;3519;13;0.076923077;undirected
561;1264;6;0.166666667;undirected
561;3520;4;0.25;undirected
561;3521;14;0.071428571;undirected
561;3522;10;0.1;undirected
561;3523;3;0.333333333;undirected
563;3524;5;0.2;undirected
563;3525;8;0.125;undirected
563;1723;7;0.142857143;undirected
563;3526;8;0.125;undirected
563;3527;6;0.166666667;undirected
563;3528;11;0.090909091;undirected
564;3529;7;0.142857143;undirected
564;2147;6;0.166666667;undirected
564;3530;8;0.125;undirected
564;1664;6;0.166666667;undirected
564;1568;6;0.166666667;undirected
564;3531;4;0.25;undirected
565;1826;9;0.111111111;undirected
565;1304;7;0.142857143;undirected
565;1294;7;0.142857143;undirected
565;1083;8;0.125;undirected
565;1652;6;0.166666667;undirected
565;2025;11;0.090909091;undirected
566;1202;7;0.142857143;undirected
566;3532;6;0.166666667;undirected
566;3533;8;0.125;undirected
566;1291;8;0.125;undirected
566;3534;9;0.111111111;undirected
566;3535;10;0.1;undirected
567;1179;13;0.076923077;undirected
567;2087;11;0.090909091;undirected
567;1333;12;0.083333333;undirected
567;2082;4;0.25;undirected
567;1526;8;0.125;undirected
567;3536;2;0.5;undirected
569;2095;10;0.1;undirected
569;3537;10;0.1;undirected
569;1007;2;0.5;undirected
569;1223;5;0.2;undirected
569;3538;9;0.111111111;undirected
569;3539;3;0.333333333;undirected
570;1676;10;0.1;undirected
570;3540;6;0.166666667;undirected
570;1462;10;0.1;undirected
570;1101;12;0.083333333;undirected
570;1875;5;0.2;undirected
570;3541;10;0.1;undirected
571;3542;10;0.1;undirected
571;3543;7;0.142857143;undirected
571;3544;2;0.5;undirected
571;3545;5;0.2;undirected
571;1838;10;0.1;undirected
571;1263;12;0.083333333;undirected
572;2183;12;0.083333333;undirected
572;3546;4;0.25;undirected
572;2172;7;0.142857143;undirected
572;3547;8;0.125;undirected
572;1993;5;0.2;undirected
572;1107;4;0.25;undirected
573;1832;13;0.076923077;undirected
573;2050;10;0.1;undirected
573;1918;8;0.125;undirected
573;1978;5;0.2;undirected
573;1890;9;0.111111111;undirected
573;1848;7;0.142857143;undirected
574;1430;11;0.090909091;undirected
574;1344;5;0.2;undirected
574;1227;3;0.333333333;undirected
574;1137;8;0.125;undirected
574;1629;5;0.2;undirected
574;1541;10;0.1;undirected
575;3548;8;0.125;undirected
575;3549;8;0.125;undirected
575;3550;5;0.2;undirected
575;3551;6;0.166666667;undirected
575;1693;7;0.142857143;undirected
575;3552;7;0.142857143;undirected
576;1796;8;0.125;undirected
576;1988;9;0.111111111;undirected
576;1049;9;0.111111111;undirected
576;1074;7;0.142857143;undirected
576;1167;7;0.142857143;undirected
576;1931;5;0.2;undirected
577;3553;5;0.2;undirected
577;1835;10;0.1;undirected
577;3554;6;0.166666667;undirected
577;1200;12;0.083333333;undirected
577;3555;11;0.090909091;undirected
577;3556;7;0.142857143;undirected
578;1570;10;0.1;undirected
578;1236;8;0.125;undirected
578;1109;8;0.125;undirected
578;1276;7;0.142857143;undirected
578;1130;5;0.2;undirected
578;3557;5;0.2;undirected
579;1375;4;0.25;undirected
579;1231;12;0.083333333;undirected
579;1327;7;0.142857143;undirected
579;1169;8;0.125;undirected
579;1378;7;0.142857143;undirected
579;1683;14;0.071428571;undirected
580;1033;10;0.1;undirected
580;3558;4;0.25;undirected
580;3559;6;0.166666667;undirected
580;1900;5;0.2;undirected
580;3560;8;0.125;undirected
580;3561;14;0.071428571;undirected
581;3562;6;0.166666667;undirected
581;3563;9;0.111111111;undirected
581;1499;8;0.125;undirected
581;3564;6;0.166666667;undirected
581;1876;7;0.142857143;undirected
581;1716;11;0.090909091;undirected
582;3565;8;0.125;undirected
582;1719;10;0.1;undirected
582;1655;5;0.2;undirected
582;1071;10;0.1;undirected
582;1666;7;0.142857143;undirected
582;1397;2;0.5;undirected
584;3566;8;0.125;undirected
584;3567;4;0.25;undirected
584;3568;5;0.2;undirected
584;3569;4;0.25;undirected
584;1646;7;0.142857143;undirected
584;3570;8;0.125;undirected
585;1882;8;0.125;undirected
585;1697;10;0.1;undirected
585;1809;5;0.2;undirected
585;1791;8;0.125;undirected
585;1956;5;0.2;undirected
585;1882;7;0.142857143;undirected
587;2084;9;0.111111111;undirected
587;3571;8;0.125;undirected
587;2193;5;0.2;undirected
587;2102;5;0.2;undirected
587;1614;4;0.25;undirected
587;3572;8;0.125;undirected
588;3573;6;0.166666667;undirected
588;3574;6;0.166666667;undirected
588;1574;10;0.1;undirected
588;3575;4;0.25;undirected
588;3576;12;0.083333333;undirected
588;1308;6;0.166666667;undirected
590;3577;9;0.111111111;undirected
590;3578;6;0.166666667;undirected
590;2196;8;0.125;undirected
590;1544;4;0.25;undirected
590;2034;8;0.125;undirected
590;2124;2;0.5;undirected
591;1523;2;0.5;undirected
591;1556;9;0.111111111;undirected
591;1307;9;0.111111111;undirected
591;1106;4;0.25;undirected
591;1188;6;0.166666667;undirected
591;1078;7;0.142857143;undirected
592;1977;6;0.166666667;undirected
592;3579;7;0.142857143;undirected
592;1537;12;0.083333333;undirected
592;1741;6;0.166666667;undirected
592;1636;6;0.166666667;undirected
592;1501;6;0.166666667;undirected
593;3580;9;0.111111111;undirected
593;3581;7;0.142857143;undirected
593;3582;5;0.2;undirected
593;1050;2;0.5;undirected
593;1496;6;0.166666667;undirected
593;3583;3;0.333333333;undirected
595;1343;8;0.125;undirected
595;3584;10;0.1;undirected
595;2161;7;0.142857143;undirected
595;1670;7;0.142857143;undirected
595;2140;5;0.2;undirected
595;3585;9;0.111111111;undirected
596;2004;14;0.071428571;undirected
596;3586;8;0.125;undirected
596;3587;9;0.111111111;undirected
596;3588;12;0.083333333;undirected
596;1985;8;0.125;undirected
596;2117;6;0.166666667;undirected
597;3589;7;0.142857143;undirected
597;1338;4;0.25;undirected
597;3590;1;1;undirected
597;3591;5;0.2;undirected
597;3592;11;0.090909091;undirected
597;3593;6;0.166666667;undirected
598;1415;5;0.2;undirected
598;1027;9;0.111111111;undirected
598;1193;12;0.083333333;undirected
598;1214;4;0.25;undirected
598;3594;13;0.076923077;undirected
598;1262;2;0.5;undirected
600;3595;2;0.5;undirected
600;1113;8;0.125;undirected
600;3596;10;0.1;undirected
600;3597;9;0.111111111;undirected
600;2168;8;0.125;undirected
600;3598;8;0.125;undirected
601;2011;9;0.111111111;undirected
601;1653;6;0.166666667;undirected
601;1122;10;0.1;undirected
601;1976;7;0.142857143;undirected
601;2046;13;0.076923077;undirected
601;1913;4;0.25;undirected
602;1516;2;0.5;undirected
602;3599;6;0.166666667;undirected
602;3600;9;0.111111111;undirected
602;3601;9;0.111111111;undirected
602;3602;5;0.2;undirected
602;3603;8;0.125;undirected
604;3604;3;0.333333333;undirected
604;1831;8;0.125;undirected
604;1881;6;0.166666667;undirected
604;3605;4;0.25;undirected
604;1191;10;0.1;undirected
604;3606;7;0.142857143;undirected
605;1134;8;0.125;undirected
605;1732;2;0.5;undirected
605;1632;9;0.111111111;undirected
605;1455;7;0.142857143;undirected
605;2019;3;0.333333333;undirected
605;2068;9;0.111111111;undirected
606;1350;5;0.2;undirected
606;1103;2;0.5;undirected
606;3607;5;0.2;undirected
606;1349;9;0.111111111;undirected
606;1678;8;0.125;undirected
606;1550;7;0.142857143;undirected
607;3608;6;0.166666667;undirected
607;3609;6;0.166666667;undirected
607;1044;12;0.083333333;undirected
607;3610;10;0.1;undirected
607;3611;6;0.166666667;undirected
607;1277;5;0.2;undirected
608;1698;8;0.125;undirected
608;1072;9;0.111111111;undirected
608;2090;7;0.142857143;undirected
608;2160;8;0.125;undirected
608;1623;7;0.142857143;undirected
608;1268;11;0.090909091;undirected
610;2038;9;0.111111111;undirected
610;1461;11;0.090909091;undirected
610;1366;7;0.142857143;undirected
610;1412;8;0.125;undirected
610;1508;5;0.2;undirected
610;1737;6;0.166666667;undirected
611;1260;3;0.333333333;undirected
611;1530;9;0.111111111;undirected
611;1401;9;0.111111111;undirected
611;2047;10;0.1;undirected
611;1934;7;0.142857143;undirected
611;1359;9;0.111111111;undirected
612;3612;8;0.125;undirected
612;3613;7;0.142857143;undirected
612;3614;11;0.090909091;undirected
612;3615;6;0.166666667;undirected
612;3616;8;0.125;undirected
612;1243;9;0.111111111;undirected
614;3617;14;0.071428571;undirected
614;3618;8;0.125;undirected
614;1048;7;0.142857143;undirected
614;3619;7;0.142857143;undirected
614;3620;7;0.142857143;undirected
614;1133;8;0.125;undirected
615;1759;9;0.111111111;undirected
615;3621;9;0.111111111;undirected
615;1177;7;0.142857143;undirected
615;3622;7;0.142857143;undirected
615;3623;3;0.333333333;undirected
615;1097;8;0.125;undirected
616;1820;10;0.1;undirected
616;1949;13;0.076923077;undirected
616;1106;7;0.142857143;undirected
616;1484;11;0.090909091;undirected
616;1280;7;0.142857143;undirected
616;1631;4;0.25;undirected
617;3624;4;0.25;undirected
617;1452;9;0.111111111;undirected
617;3625;5;0.2;undirected
617;3626;10;0.1;undirected
617;3627;8;0.125;undirected
617;3628;7;0.142857143;undirected
618;3629;10;0.1;undirected
618;3630;10;0.1;undirected
618;3631;7;0.142857143;undirected
618;3632;7;0.142857143;undirected
618;3633;8;0.125;undirected
618;1434;7;0.142857143;undirected
619;1420;4;0.25;undirected
619;1125;9;0.111111111;undirected
619;1689;9;0.111111111;undirected
619;1431;11;0.090909091;undirected
619;1937;7;0.142857143;undirected
619;1028;6;0.166666667;undirected
620;1851;10;0.1;undirected
620;3634;14;0.071428571;undirected
620;1542;5;0.2;undirected
620;1066;6;0.166666667;undirected
620;1843;7;0.142857143;undirected
620;3635;7;0.142857143;undirected
621;3636;6;0.166666667;undirected
621;1603;9;0.111111111;undirected
621;1073;6;0.166666667;undirected
621;3637;8;0.125;undirected
621;1029;6;0.166666667;undirected
621;3638;9;0.111111111;undirected
623;2111;5;0.2;undirected
623;3639;9;0.111111111;undirected
623;3640;7;0.142857143;undirected
623;3641;7;0.142857143;undirected
623;3642;6;0.166666667;undirected
623;3643;6;0.166666667;undirected
624;3644;8;0.125;undirected
624;3645;3;0.333333333;undirected
624;3646;7;0.142857143;undirected
624;3647;10;0.1;undirected
624;1330;10;0.1;undirected
624;3648;8;0.125;undirected
625;1892;12;0.083333333;undirected
625;2012;6;0.166666667;undirected
625;1288;4;0.25;undirected
625;1116;7;0.142857143;undirected
625;1478;10;0.1;undirected
625;1840;7;0.142857143;undirected
626;3649;10;0.1;undirected
626;3650;7;0.142857143;undirected
626;1534;11;0.090909091;undirected
626;1422;10;0.1;undirected
626;3651;7;0.142857143;undirected
626;1427;7;0.142857143;undirected
627;1751;9;0.111111111;undirected
627;3652;5;0.2;undirected
627;2061;15;0.066666667;undirected
627;3653;7;0.142857143;undirected
627;3654;8;0.125;undirected
627;3655;14;0.071428571;undirected
628;1833;9;0.111111111;undirected
628;2152;1;1;undirected
628;1967;5;0.2;undirected
628;2071;7;0.142857143;undirected
628;1847;9;0.111111111;undirected
628;1118;10;0.1;undirected
629;2098;8;0.125;undirected
629;3656;6;0.166666667;undirected
629;1577;3;0.333333333;undirected
629;3657;4;0.25;undirected
629;3658;3;0.333333333;undirected
629;3659;5;0.2;undirected
630;3660;15;0.066666667;undirected
630;1365;7;0.142857143;undirected
630;1444;7;0.142857143;undirected
630;3661;9;0.111111111;undirected
630;3662;4;0.25;undirected
630;3663;8;0.125;undirected
631;3664;5;0.2;undirected
631;3665;6;0.166666667;undirected
631;1405;8;0.125;undirected
631;2198;6;0.166666667;undirected
631;1446;6;0.166666667;undirected
631;1321;6;0.166666667;undirected
632;3666;3;0.333333333;undirected
632;3667;4;0.25;undirected
632;3668;8;0.125;undirected
632;3669;7;0.142857143;undirected
632;1160;6;0.166666667;undirected
632;3670;9;0.111111111;undirected
634;3671;8;0.125;undirected
634;2199;8;0.125;undirected
634;1424;11;0.090909091;undirected
634;1953;6;0.166666667;undirected
634;3672;6;0.166666667;undirected
634;1155;6;0.166666667;undirected
635;1339;4;0.25;undirected
635;3673;12;0.083333333;undirected
635;2127;8;0.125;undirected
635;1966;9;0.111111111;undirected
635;1895;12;0.083333333;undirected
635;3674;7;0.142857143;undirected
636;2123;9;0.111111111;undirected
636;1745;11;0.090909091;undirected
636;1145;5;0.2;undirected
636;2059;6;0.166666667;undirected
636;2104;8;0.125;undirected
636;1808;14;0.071428571;undirected
637;1320;7;0.142857143;undirected
637;1837;6;0.166666667;undirected
637;3675;10;0.1;undirected
637;1428;8;0.125;undirected
637;3676;11;0.090909091;undirected
637;1379;8;0.125;undirected
638;3677;4;0.25;undirected
638;1865;5;0.2;undirected
638;1101;7;0.142857143;undirected
638;2112;9;0.111111111;undirected
638;2080;10;0.1;undirected
638;2141;2;0.5;undirected
640;1070;9;0.111111111;undirected
640;2200;7;0.142857143;undirected
640;1518;10;0.1;undirected
640;1525;5;0.2;undirected
640;1222;8;0.125;undirected
640;3678;7;0.142857143;undirected
641;1512;5;0.2;undirected
641;1557;17;0.058823529;undirected
641;3679;11;0.090909091;undirected
641;1414;6;0.166666667;undirected
641;1906;6;0.166666667;undirected
641;1925;7;0.142857143;undirected
642;3680;7;0.142857143;undirected
642;1642;4;0.25;undirected
642;2108;8;0.125;undirected
642;1031;10;0.1;undirected
642;1854;7;0.142857143;undirected
642;1119;8;0.125;undirected
643;1998;7;0.142857143;undirected
643;1727;11;0.090909091;undirected
643;2076;8;0.125;undirected
643;2044;5;0.2;undirected
643;1006;7;0.142857143;undirected
643;3681;7;0.142857143;undirected
644;1104;5;0.2;undirected
644;3682;6;0.166666667;undirected
644;3683;6;0.166666667;undirected
644;3684;11;0.090909091;undirected
644;3685;3;0.333333333;undirected
644;3686;11;0.090909091;undirected
645;1634;7;0.142857143;undirected
645;1571;8;0.125;undirected
645;1797;5;0.2;undirected
645;1346;8;0.125;undirected
645;1114;6;0.166666667;undirected
645;1862;9;0.111111111;undirected
646;3687;5;0.2;undirected
646;3688;7;0.142857143;undirected
646;1004;10;0.1;undirected
646;3689;8;0.125;undirected
646;3690;10;0.1;undirected
646;3691;10;0.1;undirected
648;3692;3;0.333333333;undirected
648;3693;7;0.142857143;undirected
648;1803;4;0.25;undirected
648;3694;5;0.2;undirected
648;3695;5;0.2;undirected
648;3696;6;0.166666667;undirected
649;3697;5;0.2;undirected
649;3698;8;0.125;undirected
649;3699;8;0.125;undirected
649;3700;9;0.111111111;undirected
649;3701;15;0.066666667;undirected
649;1127;12;0.083333333;undirected
650;3702;13;0.076923077;undirected
650;3703;3;0.333333333;undirected
650;3704;8;0.125;undirected
650;3705;6;0.166666667;undirected
650;3706;9;0.111111111;undirected
650;2030;6;0.166666667;undirected
651;3707;3;0.333333333;undirected
651;1297;5;0.2;undirected
651;1681;5;0.2;undirected
651;3708;16;0.0625;undirected
651;2195;4;0.25;undirected
651;3709;10;0.1;undirected
653;3710;12;0.083333333;undirected
653;1041;6;0.166666667;undirected
653;2186;11;0.090909091;undirected
653;3711;3;0.333333333;undirected
653;3712;8;0.125;undirected
653;1315;12;0.083333333;undirected
654;1267;10;0.1;undirected
654;3713;5;0.2;undirected
654;3714;6;0.166666667;undirected
654;3715;10;0.1;undirected
654;3716;14;0.071428571;undirected
654;3717;7;0.142857143;undirected
655;3718;10;0.1;undirected
655;1245;5;0.2;undirected
655;3719;11;0.090909091;undirected
655;3720;9;0.111111111;undirected
655;3721;6;0.166666667;undirected
655;3722;7;0.142857143;undirected
657;3723;13;0.076923077;undirected
657;3724;12;0.083333333;undirected
657;1467;9;0.111111111;undirected
657;1477;7;0.142857143;undirected
657;3725;3;0.333333333;undirected
657;3726;9;0.111111111;undirected
658;1411;6;0.166666667;undirected
658;1944;7;0.142857143;undirected
658;1685;7;0.142857143;undirected
658;1617;8;0.125;undirected
658;1017;3;0.333333333;undirected
658;1120;9;0.111111111;undirected
659;1111;11;0.090909091;undirected
659;3727;8;0.125;undirected
659;2093;9;0.111111111;undirected
659;2010;10;0.1;undirected
659;3728;5;0.2;undirected
659;1438;13;0.076923077;undirected
660;1805;6;0.166666667;undirected
660;3729;4;0.25;undirected
660;3730;4;0.25;undirected
660;3731;5;0.2;undirected
660;3732;4;0.25;undirected
660;3733;6;0.166666667;undirected
661;1498;9;0.111111111;undirected
661;1471;9;0.111111111;undirected
661;1627;9;0.111111111;undirected
661;2009;7;0.142857143;undirected
661;1567;7;0.142857143;undirected
661;1468;4;0.25;undirected
662;1092;4;0.25;undirected
662;1332;9;0.111111111;undirected
662;1114;8;0.125;undirected
662;1158;8;0.125;undirected
662;1879;14;0.071428571;undirected
662;1272;6;0.166666667;undirected
663;3734;10;0.1;undirected
663;1626;7;0.142857143;undirected
663;1779;9;0.111111111;undirected
663;1780;4;0.25;undirected
663;1173;8;0.125;undirected
663;1618;10;0.1;undirected
664;3735;8;0.125;undirected
664;3736;7;0.142857143;undirected
664;1043;6;0.166666667;undirected
664;3737;3;0.333333333;undirected
664;3738;11;0.090909091;undirected
664;3739;6;0.166666667;undirected
665;1113;11;0.090909091;undirected
665;1625;4;0.25;undirected
665;1669;7;0.142857143;undirected
665;1651;5;0.2;undirected
665;1432;7;0.142857143;undirected
665;1479;7;0.142857143;undirected
666;1053;8;0.125;undirected
666;3740;7;0.142857143;undirected
666;3741;7;0.142857143;undirected
666;3742;5;0.2;undirected
666;1924;10;0.1;undirected
666;3743;10;0.1;undirected
667;3744;9;0.111111111;undirected
667;3745;6;0.166666667;undirected
667;2103;4;0.25;undirected
667;3746;9;0.111111111;undirected
667;3747;6;0.166666667;undirected
667;1758;13;0.076923077;undirected
668;3748;9;0.111111111;undirected
668;1774;9;0.111111111;undirected
668;3749;9;0.111111111;undirected
668;3750;11;0.090909091;undirected
668;3751;7;0.142857143;undirected
668;3752;6;0.166666667;undirected
669;1604;7;0.142857143;undirected
669;3753;9;0.111111111;undirected
669;3754;6;0.166666667;undirected
669;3755;3;0.333333333;undirected
669;3756;7;0.142857143;undirected
669;3757;17;0.058823529;undirected
670;3758;10;0.1;undirected
670;3759;5;0.2;undirected
670;2107;9;0.111111111;undirected
670;3760;10;0.1;undirected
670;3761;7;0.142857143;undirected
670;1065;12;0.083333333;undirected
671;3762;6;0.166666667;undirected
671;2134;5;0.2;undirected
671;1563;4;0.25;undirected
671;3763;7;0.142857143;undirected
671;1494;10;0.1;undirected
671;1678;7;0.142857143;undirected
672;3764;4;0.25;undirected
672;1372;8;0.125;undirected
672;3765;9;0.111111111;undirected
672;3766;6;0.166666667;undirected
672;3767;7;0.142857143;undirected
672;3768;9;0.111111111;undirected
673;2072;2;0.5;undirected
673;1739;2;0.5;undirected
673;1927;8;0.125;undirected
673;2148;7;0.142857143;undirected
673;1954;7;0.142857143;undirected
673;1334;7;0.142857143;undirected
674;3769;4;0.25;undirected
674;1215;12;0.083333333;undirected
674;3770;6;0.166666667;undirected
674;3771;9;0.111111111;undirected
674;3772;8;0.125;undirected
674;3773;5;0.2;undirected
675;1562;9;0.111111111;undirected
675;3774;5;0.2;undirected
675;3775;5;0.2;undirected
675;3776;13;0.076923077;undirected
675;3777;7;0.142857143;undirected
675;3778;5;0.2;undirected
676;3779;11;0.090909091;undirected
676;3780;6;0.166666667;undirected
676;3781;4;0.25;undirected
676;3782;4;0.25;undirected
676;3783;8;0.125;undirected
676;1528;10;0.1;undirected
678;1439;13;0.076923077;undirected
678;3784;7;0.142857143;undirected
678;3785;8;0.125;undirected
678;2173;6;0.166666667;undirected
678;1945;9;0.111111111;undirected
678;3786;5;0.2;undirected
679;1081;8;0.125;undirected
679;1633;8;0.125;undirected
679;1795;11;0.090909091;undirected
679;3787;12;0.083333333;undirected
679;3788;4;0.25;undirected
679;1339;5;0.2;undirected
680;1699;6;0.166666667;undirected
680;2086;9;0.111111111;undirected
680;3789;9;0.111111111;undirected
680;2116;7;0.142857143;undirected
680;3790;10;0.1;undirected
680;3791;7;0.142857143;undirected
681;1201;10;0.1;undirected
681;1138;10;0.1;undirected
681;1197;4;0.25;undirected
681;1543;9;0.111111111;undirected
681;1391;7;0.142857143;undirected
681;1364;4;0.25;undirected
682;3792;7;0.142857143;undirected
682;2077;5;0.2;undirected
682;1240;5;0.2;undirected
682;1435;7;0.142857143;undirected
682;3793;10;0.1;undirected
682;1266;6;0.166666667;undirected
684;1551;8;0.125;undirected
684;1539;2;0.5;undirected
684;1307;9;0.111111111;undirected
684;1581;6;0.166666667;undirected
684;1665;10;0.1;undirected
684;1485;6;0.166666667;undirected
685;1903;7;0.142857143;undirected
685;3794;8;0.125;undirected
685;3795;10;0.1;undirected
685;3796;6;0.166666667;undirected
685;1235;7;0.142857143;undirected
685;3797;10;0.1;undirected
686;1593;7;0.142857143;undirected
686;1010;9;0.111111111;undirected
686;1184;4;0.25;undirected
686;1251;5;0.2;undirected
686;1955;12;0.083333333;undirected
686;1034;8;0.125;undirected
687;1810;8;0.125;undirected
687;1225;10;0.1;undirected
687;2126;4;0.25;undirected
687;1440;6;0.166666667;undirected
687;1679;10;0.1;undirected
687;2167;7;0.142857143;undirected
688;3798;3;0.333333333;undirected
688;3799;9;0.111111111;undirected
688;3800;11;0.090909091;undirected
688;3801;7;0.142857143;undirected
688;1852;10;0.1;undirected
688;1019;4;0.25;undirected
689;2032;10;0.1;undirected
689;3802;6;0.166666667;undirected
689;1310;10;0.1;undirected
689;2066;4;0.25;undirected
689;2100;9;0.111111111;undirected
689;3803;10;0.1;undirected
690;3804;9;0.111111111;undirected
690;1695;7;0.142857143;undirected
690;1983;11;0.090909091;undirected
690;2154;9;0.111111111;undirected
690;3805;7;0.142857143;undirected
690;1040;7;0.142857143;undirected
691;3806;9;0.111111111;undirected
691;3807;7;0.142857143;undirected
691;3808;8;0.125;undirected
691;3809;10;0.1;undirected
691;3810;7;0.142857143;undirected
691;1613;12;0.083333333;undirected
693;3811;5;0.2;undirected
693;2085;7;0.142857143;undirected
693;3812;8;0.125;undirected
693;3813;7;0.142857143;undirected
693;1085;11;0.090909091;undirected
693;2187;3;0.333333333;undirected
695;3814;4;0.25;undirected
695;3815;5;0.2;undirected
695;3816;6;0.166666667;undirected
695;1003;12;0.083333333;undirected
695;3817;6;0.166666667;undirected
695;3818;8;0.125;undirected
696;2138;4;0.25;undirected
696;1395;5;0.2;undirected
696;1092;7;0.142857143;undirected
696;1635;8;0.125;undirected
696;1098;6;0.166666667;undirected
696;2028;10;0.1;undirected
697;1295;9;0.111111111;undirected
697;1948;5;0.2;undirected
697;3819;10;0.1;undirected
697;3820;7;0.142857143;undirected
697;3821;8;0.125;undirected
697;3822;12;0.083333333;undirected
698;3823;13;0.076923077;undirected
698;3824;7;0.142857143;undirected
698;1427;6;0.166666667;undirected
698;1963;7;0.142857143;undirected
698;1701;11;0.090909091;undirected
698;3825;12;0.083333333;undirected
700;3826;8;0.125;undirected
700;1474;5;0.2;undirected
700;3827;7;0.142857143;undirected
700;1588;6;0.166666667;undirected
700;1465;5;0.2;undirected
700;3828;9;0.111111111;undirected
702;3829;5;0.2;undirected
702;3830;5;0.2;undirected
702;1491;7;0.142857143;undirected
702;1517;11;0.090909091;undirected
702;3831;5;0.2;undirected
702;1229;3;0.333333333;undirected
704;1368;8;0.125;undirected
704;1822;5;0.2;undirected
704;1022;4;0.25;undirected
704;3832;9;0.111111111;undirected
704;1893;10;0.1;undirected
704;2121;12;0.083333333;undirected
705;1218;10;0.1;undirected
705;3833;8;0.125;undirected
705;3834;14;0.071428571;undirected
705;3835;7;0.142857143;undirected
705;3836;9;0.111111111;undirected
705;3837;12;0.083333333;undirected
706;1700;4;0.25;undirected
706;1520;9;0.111111111;undirected
706;2051;6;0.166666667;undirected
706;1667;8;0.125;undirected
706;1136;7;0.142857143;undirected
706;1082;8;0.125;undirected
708;1515;6;0.166666667;undirected
708;3838;3;0.333333333;undirected
708;1356;6;0.166666667;undirected
708;1110;7;0.142857143;undirected
708;3839;6;0.166666667;undirected
708;1115;11;0.090909091;undirected
709;1996;7;0.142857143;undirected
709;3840;7;0.142857143;undirected
709;3841;9;0.111111111;undirected
709;3842;5;0.2;undirected
709;1597;1;1;undirected
709;1506;9;0.111111111;undirected
710;1788;13;0.076923077;undirected
710;1652;12;0.083333333;undirected
710;1383;3;0.333333333;undirected
